"turbo:TURBO_3000049","Quantitative assay for Phenytoin in Urine specimen  [NA]","","Phenytoin [Presence] in Urine","","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'urine specimen'","'phenytoin'","","","","","obo:IAO_0000032","","","","loinc:12310-9"
"turbo:TURBO_3000050","Quantitative assay for metOLazone in Urine specimen  [NA]","","metOLazone [Presence] in Urine","","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'urine specimen'","'metolazone'","","","","","obo:IAO_0000032","","","","loinc:12347-1"
"turbo:TURBO_3000052","Quantitative assay for carBAMazepine in Urine specimen  [NA]","","carBAMazepine [Presence] in Urine","","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'urine specimen'","'carbamazepine'","","","","","obo:IAO_0000032","","","","loinc:12363-8"
"turbo:TURBO_3000053","Quantitative assay for Temazepam in Urine specimen  [NA]","","Temazepam [Mass/volume] in Urine","","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'urine specimen'","'Temazepam'","","","","","obo:IAO_0000032","","","","loinc:12382-8"
"turbo:TURBO_3000054","Quantitative assay for OLANZapine in Serum or Plasma specimen  [NA]","","OLANZapine [Mass/volume] in Serum or Plasma","","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'blood serum specimen' or 'blood plasma specimen'","'olanzapine'","","","","","obo:IAO_0000032","","","","loinc:12389-3"
"turbo:TURBO_3000055","Quantitative assay for chlorproPAMIDE in Urine specimen  [NA]","","Chlorpropamide [Mass/volume] in Urine","","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'urine specimen'","'chlorpropamide'","","","","","obo:IAO_0000032","","","","loinc:12396-8"
"turbo:TURBO_3000056","Quantitative assay for Sotalol in Serum or Plasma specimen  [NA]","","Sotalol [Mass/volume] in Serum or Plasma","","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'blood serum specimen' or 'blood plasma specimen'","'sotalol'","","","","","obo:IAO_0000032","","","","loinc:12416-4"
"turbo:TURBO_3000057","Quantitative assay for Trimipramine in Urine specimen  [NA]","","Trimipramine [Mass/volume] in Urine","","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'urine specimen'","'trimipramine'","","","","","obo:IAO_0000032","","","","loinc:12443-8"
"turbo:TURBO_3000058","Quantitative assay for Angiotensin converting enzyme in Cerebral spinal fluid specimen  [catalytic (activity) concentration unit]","","Angiotensin converting enzyme [Enzymatic activity/volume] in Cerebral spinal fluid","","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'cerebrospinal fluid specimen'","'angiotensin-converting enzyme'","","","","","obo:IAO_0000032","","","","loinc:12480-0"
"turbo:TURBO_3000065","Quantitative assay for Insulin-like growth factor binding protein 1 in Serum or Plasma specimen  [NA]","","Insulin-like growth factor binding protein 1 [Mass/volume] in Serum or Plasma","","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'blood serum specimen' or 'blood plasma specimen'","'insulin-like growth factor-binding protein 1'","","","","","obo:IAO_0000032","","","","loinc:12722-5"
"turbo:TURBO_3000066","Quantitative assay for prednisoLONE in Serum or Plasma specimen  [NA]","","Prednisolone [Mass/volume] in Serum or Plasma","","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'blood serum specimen' or 'blood plasma specimen'","'prednisolone'","","","","","obo:IAO_0000032","","","","loinc:12727-4"
"turbo:TURBO_3000067","Quantitative assay for Hyaluronate in Serum or Plasma specimen  [NA]","","Hyaluronate [Mass/volume] in Serum or Plasma","","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'blood serum specimen' or 'blood plasma specimen'","'hyaluronate'","","","","","obo:IAO_0000032","","","","loinc:12736-5"
"turbo:TURBO_3000068","Quantitative assay for 6-Monoacetylmorphine in Serum or Plasma specimen  [NA]","","6-Monoacetylmorphine (6-MAM) [Mass/volume] in Serum or Plasma","","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'blood serum specimen' or 'blood plasma specimen'","'6-Acetylmorphine'","","","","","obo:IAO_0000032","","","","loinc:12788-6"
"turbo:TURBO_3000069","Quantitative assay for Prostaglandin D2 in Urine specimen  [NA]","","Prostaglandin D2 [Mass/volume] in Urine","","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'urine specimen'","'prostaglandin D2'","","","","","obo:IAO_0000032","","","","loinc:12838-9"
"turbo:TURBO_3000074","Quantitative assay for Plasma cells in Blood specimen , normalized by 100 leukocytes  [percent]","","Plasma cells/100 leukocytes in Blood","","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'blood specimen'","'plasma cell'","","","","","obo:IAO_0000032","","","","loinc:13047-6"
"turbo:TURBO_3000075","Quantitative assay for Ab.IgG against Phosphatidylethanolamine in Serum specimen  [arbitrary clinical concentration/abundance unit]","","Phosphatidylethanolamine IgG Ab [Units/volume] in Serum","","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'blood serum specimen'","'phosphatidylethanolamine'","","","","","obo:IAO_0000032","","","","loinc:13076-5"
"turbo:TURBO_3000076","Quantitative assay for Ab.IgM against Phosphatidylethanolamine in Serum specimen  [arbitrary clinical concentration/abundance unit]","","Phosphatidylethanolamine IgM Ab [Units/volume] in Serum","","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'blood serum specimen'","'phosphatidylethanolamine'","","","","","obo:IAO_0000032","","","","loinc:13077-3"
"turbo:TURBO_3000077","Quantitative assay for Ab.IgA against Phosphatidylethanolamine in Serum specimen  [arbitrary clinical concentration/abundance unit]","","Phosphatidylethanolamine IgA Ab [Units/volume] in Serum","","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'blood serum specimen'","'phosphatidylethanolamine'","","","","","obo:IAO_0000032","","","","loinc:13078-1"
"turbo:TURBO_3000078","Quantitative assay for Ab.IgG against Phosphatidylglycerol in Serum specimen  [arbitrary clinical concentration/abundance unit]","","Phosphatidylglycerol IgG Ab [Units/volume] in Serum","","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'blood serum specimen'","'phosphatidylglycerol'","","","","","obo:IAO_0000032","","","","loinc:13079-9"
"turbo:TURBO_3000079","Quantitative assay for Ab.IgM against Phosphatidylglycerol in Serum specimen  [arbitrary clinical concentration/abundance unit]","","Phosphatidylglycerol IgM Ab [Units/volume] in Serum","","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'blood serum specimen'","'phosphatidylglycerol'","","","","","obo:IAO_0000032","","","","loinc:13080-7"
"turbo:TURBO_3000080","Quantitative assay for Ab.IgA against Phosphatidylglycerol in Serum specimen  [arbitrary clinical concentration/abundance unit]","","Phosphatidylglycerol IgA Ab [Units/volume] in Serum","","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'blood serum specimen'","'phosphatidylglycerol'","","","","","obo:IAO_0000032","","","","loinc:13081-5"
"turbo:TURBO_3000081","Quantitative assay for Ab.IgG against Phosphatidylinositol in Serum specimen  [arbitrary clinical concentration/abundance unit]","","Phosphatidylinositol IgG Ab [Units/volume] in Serum","","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'blood serum specimen'","'phosphatidylinositol'","","","","","obo:IAO_0000032","","","","loinc:13082-3"
"turbo:TURBO_3000082","Quantitative assay for Ab.IgM against Phosphatidylinositol in Serum specimen  [arbitrary clinical concentration/abundance unit]","","Phosphatidylinositol IgM Ab [Units/volume] in Serum","","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'blood serum specimen'","'phosphatidylinositol'","","","","","obo:IAO_0000032","","","","loinc:13083-1"
"turbo:TURBO_3000083","Quantitative assay for Ab.IgA against Phosphatidylinositol in Serum specimen  [arbitrary clinical concentration/abundance unit]","","Phosphatidylinositol IgA Ab [Units/volume] in Serum","","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'blood serum specimen'","'phosphatidylinositol'","","","","","obo:IAO_0000032","","","","loinc:13084-9"
"turbo:TURBO_3000084","Quantitative assay for Ab.IgG against Borrelia burgdorferi in Cerebral spinal fluid specimen  [NA]","","Borrelia burgdorferi IgG Ab [Presence] in Cerebral spinal fluid by Immunoblot","","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'cerebrospinal fluid specimen'","'Borreliella burgdorferi'","","","","","obo:IAO_0000032","","","","loinc:13202-7"
"turbo:TURBO_3000085","Quantitative assay for Ab.IgM against Borrelia burgdorferi in Cerebral spinal fluid specimen  [NA]","","Borrelia burgdorferi IgM Ab [Presence] in Cerebral spinal fluid by Immunoblot","","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'cerebrospinal fluid specimen'","'Borreliella burgdorferi'","","","","","obo:IAO_0000032","","","","loinc:13203-5"
"turbo:TURBO_3000086","Quantitative assay for Ab.IgG against Brucella sp in Serum specimen  [arbitrary clinical concentration/abundance unit]","","Brucella sp IgG Ab [Units/volume] in Serum","","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'blood serum specimen'","'Brucella sp.'","","","","","obo:IAO_0000032","","","","loinc:13210-0"
"turbo:TURBO_3000087","Quantitative assay for Ab.IgG against Corynebacterium diphtheriae in Serum specimen  [arbitrary clinical concentration/abundance unit]","","Corynebacterium diphtheriae IgG Ab [Units/volume] in Serum","","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'blood serum specimen'","'Corynebacterium diphtheriae'","","","","","obo:IAO_0000032","","","","loinc:13227-4"
"turbo:TURBO_3000088","Quantitative assay for Ab against Hepatitis D virus in Serum specimen  [NA]","","Hepatitis D virus Ab [Presence] in Serum","","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'blood serum specimen'","'Hepatitis delta virus'","","","","","obo:IAO_0000032","","","","loinc:13248-0"
"turbo:TURBO_3000089","Quantitative assay for Ab.IgM against Trypanosoma cruzi in Serum specimen  [arbitrary clinical concentration/abundance unit]","","Trypanosoma cruzi IgM Ab [Units/volume] in Serum","","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'blood serum specimen'","'Trypanosoma cruzi'","","","","","obo:IAO_0000032","","","","loinc:13290-2"
"turbo:TURBO_3000090","Quantitative assay for Ab.IgG against Trypanosoma cruzi in Serum specimen  [arbitrary clinical concentration/abundance unit]","","Trypanosoma cruzi IgG Ab [Units/volume] in Serum","","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'blood serum specimen'","'Trypanosoma cruzi'","","","","","obo:IAO_0000032","","","","loinc:13291-0"
"turbo:TURBO_3000091","Quantitative assay for Cholesterol.in LDL in Serum or Plasma specimen  (Calculated) [NA]","","Cholesterol in LDL [Mass/volume] in Serum or Plasma by calculation","","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'blood serum specimen' or 'blood plasma specimen'","'low-density lipoprotein cholesterol'","","","","","obo:IAO_0000032","","","","loinc:13457-7"
